,date,user,conversation,replies number,likes number,rewteets number,cleaned_data,token_data,polarity,bert_sentiment,vader_sentiment
0,2023-03-09 18:53:55+00:00,_senador_,@TaylorLorenz @rex_woodbury @jean_twenge Are parents more cautious now too? I used to be out walking around to and from friends and finding our own way around. That seems less common now but I don’t know for sure.,0,0,0,taylorlorenz rexwoodbury jeantwenge are parents cautious too i used walking around friends finding way around that seems less common but i don’t know sure,taylorlorenz rexwoodbury jeantwenge are parents cautious too i used walking around friends finding way around that seems less common but i don’t know sure,"('Positive', 0.011111111111111108)","{'Negative': 0.3679883, 'Neutral': 0.58140814, 'Positive': 0.050603542}","{'neg': 0.048, 'neu': 0.754, 'pos': 0.198, 'compound': 0.5859}"
0,2023-03-09 18:53:13+00:00,_johnsonator,"@TaylorLorenz @rex_woodbury @jean_twenge Not to mention how hard it is to get into college these days as a result of top schools not scaling with the population. Kids have to work like adults to secure their futures, which puts a damper on connections.",0,2,0,taylorlorenz rexwoodbury jeantwenge not mention hard get college days result top schools not scaling population kids work like adults secure futures puts damper connections,taylorlorenz rexwoodbury jeantwenge not mention hard get college days result top schools not scaling population kids work like adults secure futures puts damper connections,"('Positive', 0.2027777777777778)","{'Negative': 0.7297458, 'Neutral': 0.24619944, 'Positive': 0.024054749}","{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.7181}"
0,2023-03-09 18:47:35+00:00,srinitude,@TaylorLorenz @rex_woodbury @jean_twenge Yeup! The pressure of getting into college is at an all-time high for high schoolers,0,8,0,taylorlorenz rexwoodbury jeantwenge yeup the pressure getting college alltime high high schoolers,taylorlorenz rexwoodbury jeantwenge yeup the pressure getting college alltime high high schoolers,"('Positive', 0.16)","{'Negative': 0.43182054, 'Neutral': 0.44377223, 'Positive': 0.12440718}","{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.296}"
0,2023-03-09 18:45:22+00:00,TaylorLorenz,"@rex_woodbury @jean_twenge I'm not some big phone defender, I think social media can be incredibly harmful and bad, but I think the way people demonize technology and blame it for all our ills is just not rooted in reality. There are so many factors at play!",7,331,2,rexwoodbury jeantwenge im not big phone defender i think social media incredibly harmful bad but i think way people demonize technology blame ills not rooted reality there many factors play,rexwoodbury jeantwenge im not big phone defender i think social media incredibly harmful bad but i think way people demonize technology blame ills not rooted reality there many factors play,"('Positive', 0.1466666666666667)","{'Negative': 0.92897713, 'Neutral': 0.06601554, 'Positive': 0.005007397}","{'neg': 0.197, 'neu': 0.711, 'pos': 0.092, 'compound': -0.3689}"
0,2023-03-09 18:08:55+00:00,JudeanRBL40,@TaylorLorenz @laufer_dan You really are the worst… https://t.co/tC2X3gnAYu,0,0,0,taylorlorenz lauferdan you really worst… httpstcotcxgnayu,taylorlorenz lauferdan you really worst… httpstcotcxgnayu,"('Positive', 0.2)","{'Negative': 0.968035, 'Neutral': 0.028743826, 'Positive': 0.003221152}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
0,2023-03-09 17:43:52+00:00,Dillion_adams,@TaylorLorenz @laufer_dan @QTRBlackGarrett,0,0,0,taylorlorenz lauferdan qtrblackgarrett,taylorlorenz lauferdan qtrblackgarrett,"('Neutral', 0.0)","{'Negative': 0.055202074, 'Neutral': 0.8811112, 'Positive': 0.063686706}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
0,2023-03-09 17:26:09+00:00,kloeckner_sam,@TaylorLorenz @robertoblake Can you just use full words in your sentences? You lose a lot of credibility and seriousness as a journalist from viewers when you attempt to make a strong point using “ppl” and “attn” instead of the full words.,0,0,0,taylorlorenz robertoblake can use full words sentences you lose lot credibility seriousness journalist viewers attempt make strong point using “ppl” “attn” instead full words,taylorlorenz robertoblake can use full words sentences you lose lot credibility seriousness journalist viewers attempt make strong point using “ppl” “attn” instead full words,"('Positive', 0.37777777777777777)","{'Negative': 0.748921, 'Neutral': 0.23247361, 'Positive': 0.018605335}","{'neg': 0.137, 'neu': 0.704, 'pos': 0.158, 'compound': 0.1531}"
0,2023-03-09 17:15:39+00:00,herbadmother,@TaylorLorenz I really appreciated how open and thoughtful @yogawithadriene was about her recent COVID experience — and sad that such openness is rare.,0,2,0,taylorlorenz i really appreciated open thoughtful yogawithadriene recent covid experience — sad openness rare,taylorlorenz i really appreciated open thoughtful yogawithadriene recent covid experience — sad openness rare,"('Positive', 0.06666666666666668)","{'Negative': 0.004015861, 'Neutral': 0.046273977, 'Positive': 0.9497102}","{'neg': 0.155, 'neu': 0.401, 'pos': 0.444, 'compound': 0.6962}"
0,2023-03-09 17:12:43+00:00,LeRattus,"@TaylorLorenz @robertoblake you can do all that without mentioning his name and riding on his fame to gain attention to yourself.

self-reflection maybe?",0,2,0,taylorlorenz robertoblake without mentioning name riding fame gain attention yourself selfreflection maybe,taylorlorenz robertoblake without mentioning name riding fame gain attention yourself selfreflection maybe,"('Neutral', 0.0)","{'Negative': 0.26997733, 'Neutral': 0.6222301, 'Positive': 0.107792534}","{'neg': 0.0, 'neu': 0.613, 'pos': 0.387, 'compound': 0.743}"
0,2023-03-09 17:00:48+00:00,Brendan10470872,@TaylorLorenz @robertoblake How do we live in a capitalist hellscape? All the problems you complain about have nothing to do with free markets it has to do with democrats &amp; republicans writing laws that benefit their campaign financiers that’s corruption has nothing to do with voluntary trade goods services,0,2,0,taylorlorenz robertoblake how live capitalist hellscape all problems complain nothing free markets democrats amp republicans writing laws benefit campaign financiers that’s corruption nothing voluntary trade goods services,taylorlorenz robertoblake how live capitalist hellscape all problems complain nothing free markets democrats amp republicans writing laws benefit campaign financiers that’s corruption nothing voluntary trade goods services,"('Positive', 0.2681818181818182)","{'Negative': 0.7807514, 'Neutral': 0.20305616, 'Positive': 0.016192412}","{'neg': 0.233, 'neu': 0.678, 'pos': 0.088, 'compound': -0.5996}"
0,2023-03-09 16:35:13+00:00,SteveWrightJr,"@TaylorLorenz @robertoblake Stop the cap ( lie) sis, you know if you did anything CLOSE to this your be like on the front page of your paper or website. You have to have MONEY for the mission to make the world better.  Stop tweeting weird stuff lol https://t.co/E6bE9CHohT",0,2,0,taylorlorenz robertoblake stop cap  lie sis know anything close like front page paper website you money mission make world better stop tweeting weird stuff lol httpstcoebechoht,taylorlorenz robertoblake stop cap  lie sis know anything close like front page paper website you money mission make world better stop tweeting weird stuff lol httpstcoebechoht,"('Positive', 0.26666666666666666)","{'Negative': 0.5522779, 'Neutral': 0.35839117, 'Positive': 0.08933087}","{'neg': 0.178, 'neu': 0.583, 'pos': 0.239, 'compound': 0.4767}"
0,2023-03-09 16:04:09+00:00,TaylorLorenz,"@robertoblake to tell ppl to accept a broken system, a system that’s deeply exploitative, is ridiculous. Come on! We can and should all be working to build a better, more equal world, where everyone can have the opportunities Mr Beast, etc have been given.  💪🏻",3,21,0,robertoblake tell ppl accept broken system system that’s deeply exploitative ridiculous come on we working build better equal world everyone opportunities mr beast etc given 💪🏻,robertoblake tell ppl accept broken system system that’s deeply exploitative ridiculous come on we working build better equal world everyone opportunities mr beast etc given 💪🏻,"('Negative', -0.10666666666666665)","{'Negative': 0.44347963, 'Neutral': 0.35824454, 'Positive': 0.19827582}","{'neg': 0.168, 'neu': 0.6, 'pos': 0.232, 'compound': 0.3008}"
0,2023-03-09 15:42:42+00:00,servingcapreal,@TaylorLorenz They’re just built different I guess (this was not directed at you),0,0,0,taylorlorenz they’re built different i guess this not directed you,taylorlorenz they’re built different i guess this not directed you,"('Neutral', 0.0)","{'Negative': 0.22033717, 'Neutral': 0.70912206, 'Positive': 0.07054071}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
0,2023-03-09 15:38:03+00:00,ciggybandit_,"@TaylorLorenz @laufer_dan all i see is white people from LA/NY complaining about this dude. you guys are already in the top 5% of the entirety of human existence. just let poor kids in third world countries enjoy shoes, even if its coming from an autistic socially awkward youtuber",0,0,0,taylorlorenz lauferdan see white people lany complaining dude guys already top  entirety human existence let poor kids third world countries enjoy shoes even coming autistic socially awkward youtuber,taylorlorenz lauferdan see white people lany complaining dude guys already top  entirety human existence let poor kids third world countries enjoy shoes even coming autistic socially awkward youtuber,"('Negative', -0.0375)","{'Negative': 0.8618109, 'Neutral': 0.121013194, 'Positive': 0.017175907}","{'neg': 0.188, 'neu': 0.667, 'pos': 0.145, 'compound': -0.128}"
0,2023-03-09 15:28:09+00:00,DarkKnight7663,@TaylorLorenz @laufer_dan https://t.co/25hRPnz8IU,0,0,0,taylorlorenz lauferdan httpstcohrpnziu,taylorlorenz lauferdan httpstcohrpnziu,"('Neutral', 0.0)","{'Negative': 0.07906206, 'Neutral': 0.8692524, 'Positive': 0.051685564}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
0,2023-03-09 15:12:06+00:00,Framer_71,@TaylorLorenz @laufer_dan Literally NOT how Elon came about.   That's a different fucked up system.,0,0,0,taylorlorenz lauferdan literally not elon came about thats different fucked system,taylorlorenz lauferdan literally not elon came about thats different fucked system,"('Negative', -0.3)","{'Negative': 0.8732539, 'Neutral': 0.1152624, 'Positive': 0.011483643}","{'neg': 0.306, 'neu': 0.694, 'pos': 0.0, 'compound': -0.6597}"
0,2023-03-09 15:06:37+00:00,TheNilgai,"@TaylorLorenz @laufer_dan Forgive me for being simple minded, but isn’t 20,000 shoeless people now having shoes a good thing?",0,0,0,taylorlorenz lauferdan forgive simple minded but isn’t  shoeless people shoes good thing,taylorlorenz lauferdan forgive simple minded but isn’t  shoeless people shoes good thing,"('Positive', 0.35)","{'Negative': 0.26999885, 'Neutral': 0.558648, 'Positive': 0.17135315}","{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.6597}"
0,2023-03-09 15:02:48+00:00,RonChusid,"@TaylorLorenz Similarly there are Senators who are hiding their long Covid after opposing Covid assistance. 
https://t.co/yTpW7czINF",0,111,10,taylorlorenz similarly senators hiding long covid opposing covid assistance httpstcoytpwczinf,taylorlorenz similarly senators hiding long covid opposing covid assistance httpstcoytpwczinf,"('Negative', -0.025)","{'Negative': 0.5494823, 'Neutral': 0.43226925, 'Positive': 0.018248504}","{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.296}"
0,2023-03-09 14:58:56+00:00,JessGrose,"@TaylorLorenz Aw thanks. I'm struggling because I really do not want what I'm writing to be perceived as dismissive. But, I also feel like PANIC about what TEEN GIRLS are doing is forever exhausting and unhelpful.",0,6,0,taylorlorenz aw thanks im struggling i really not want im writing perceived dismissive but i also feel like panic teen girls forever exhausting unhelpful,taylorlorenz aw thanks im struggling i really not want im writing perceived dismissive but i also feel like panic teen girls forever exhausting unhelpful,"('Negative', -0.07500000000000001)","{'Negative': 0.9245634, 'Neutral': 0.069210425, 'Positive': 0.0062261187}","{'neg': 0.339, 'neu': 0.499, 'pos': 0.162, 'compound': -0.6859}"
0,2023-03-09 14:57:26+00:00,disctotek,@TaylorLorenz The  brutality of unwritten tech and social media expectations are harming millions.,0,0,0,taylorlorenz the brutality unwritten tech social media expectations harming millions,taylorlorenz the brutality unwritten tech social media expectations harming millions,"('Positive', 0.03333333333333333)","{'Negative': 0.84552693, 'Neutral': 0.14518501, 'Positive': 0.0092879925}","{'neg': 0.487, 'neu': 0.513, 'pos': 0.0, 'compound': -0.8225}"
0,2023-03-09 14:56:21+00:00,TaylorLorenz,"I plan to write about this at some point, but it’s all very dark and sad.",1,331,8,i plan write point but it’s dark sad,i plan write point but it’s dark sad,"('Negative', -0.325)","{'Negative': 0.826323, 'Neutral': 0.15846449, 'Positive': 0.015212481}","{'neg': 0.409, 'neu': 0.591, 'pos': 0.0, 'compound': -0.631}"
0,2023-03-09 14:52:17+00:00,TaylorLorenz,"Ultimately lifestyle influencers are selling an aspirational life &amp; talking about COVID and chronic illness does not generally fit into that. Continuing to talk abt ongoing death/disability from COVID at all whether you’re in media, social media, marketing etc comes at great cost",2,510,48,ultimately lifestyle influencers selling aspirational life amp talking covid chronic illness not generally fit that continuing talk abt ongoing deathdisability covid whether you’re media social media marketing etc comes great cost,ultimately lifestyle influencers selling aspirational life amp talking covid chronic illness not generally fit that continuing talk abt ongoing deathdisability covid whether you’re media social media marketing etc comes great cost,"('Positive', 0.15833333333333333)","{'Negative': 0.65097564, 'Neutral': 0.30766317, 'Positive': 0.041361213}","{'neg': 0.13, 'neu': 0.759, 'pos': 0.111, 'compound': 0.0747}"
